update,train_loss,train_preference_mae,train_cross_entropy
1,2.502456147321745,0.6981741355756714,2.5252215760318855
2,2.3376568179381523,0.7013190252045015,2.3685365844714013
3,2.3241888794459795,0.7033640047234403,2.3509783387968413
4,2.4553118983381674,0.68432150482891,2.4873674539358994
5,2.3665880940266346,0.703036260373711,2.395715218233435
6,2.4373649107782462,0.6869691091889107,2.467900076979085
7,2.345092622857345,0.6865200188149283,2.3773365930507055
8,2.323705017566681,0.7002668521298494,2.362332032895402
9,2.322385757377273,0.7018246843529855,2.3662477170950487
10,2.353266615616648,0.6844871475502725,2.3921574113008224
11,2.32807207852602,0.7020769460691438,2.375354408041427
12,2.3292278114118075,0.6873297137548657,2.3714602628820822
13,2.4190344273259767,0.6851644556501841,2.460709022063958
14,2.383306126747476,0.6962439448203563,2.4367293029239305
15,2.403938983616076,0.6848903510788343,2.458298391417453
16,2.2954024923475167,0.6987801571587454,2.3474947143542138
17,2.424246569213114,0.7020217673227114,2.476875091853895
18,2.269272976800015,0.6988131589878348,2.3234762819974044
19,2.273624776225341,0.7002729023006224,2.329070368095448
20,2.3243621721079477,0.692314253503563,2.3819153622577063
21,2.4458015116029665,0.7015933720255563,2.510624927125479
22,2.4379519130054272,0.6987062791041818,2.502925506155742
23,2.2831523590966274,0.6857028418989165,2.347761158096163
24,2.422517114563992,0.6854975584449758,2.490771774006517
25,2.3487210116888346,0.7006759975343235,2.424036141681044
26,2.451777946007879,0.683795343223463,2.51786360536751
27,2.2988129383639286,0.7018930891650283,2.3801536838475026
28,2.4581112351856733,0.6825853566036169,2.534949720690125
29,2.4558160116798,0.6839359975972855,2.5396576021846973
30,2.3323507363858975,0.7004589675676588,2.4127466686462102
31,2.3630095502655757,0.7029155442426509,2.454475613016831
32,2.3045466730469153,0.7007318105725744,2.3983801171967856
33,2.2691593327020345,0.6981293002670712,2.3564736862715923
34,2.271673067286611,0.6840453737901817,2.3524299707263707
35,2.3287586381560876,0.6976905724989626,2.4189489044641195
36,2.4358429704841815,0.6988811805596981,2.5283022162161375
37,2.4344292990863323,0.685256914107622,2.522244485585313
38,2.3993798031618723,0.6866067102241973,2.499128131490005
39,2.405691862890595,0.684246771831394,2.504137116827463
40,2.375857115576142,0.7028778740811409,2.4760041629013263
41,2.404062801285794,0.6863054473293012,2.5099530314144336
42,2.3036027142876074,0.6858619857441527,2.4114378839731216
43,2.332186316189013,0.6974216838342528,2.444666169975933
44,2.325511678661171,0.6979085154722395,2.4352538934663723
45,2.249264508485794,0.6974546090497805,2.360698452121333
46,2.3049581615548385,0.6978712240091595,2.412520930171013
47,2.3570546029429686,0.6868593951220908,2.46804765611887
48,2.23246178187822,0.7030555146160801,2.348034178347964
49,2.457707153339135,0.6869839510800223,2.574168254278208
50,2.388419898717027,0.6819730816304431,2.503855508801184
51,2.3721492925756857,0.6871071519255461,2.491479434465107
52,2.266938229728686,0.7000014351152741,2.3919201571690407
53,2.298485119091837,0.6990147963377892,2.4293320853459206
54,2.245720302391993,0.688763187006553,2.365209728871521
55,2.327325569955926,0.697524706127183,2.4592903201517307
56,2.320755102132496,0.702233604941596,2.451956072528111
57,2.3106110237146678,0.6979870787705209,2.4415571948415353
58,2.2855550552669324,0.6992640531866323,2.427795344081364
59,2.3835310418354836,0.6809023645631478,2.522077647478957
60,2.3155499453607358,0.6996752311621366,2.4685854241251945
61,2.1588929060258364,0.701386109620302,2.290434722641581
62,2.214208944847709,0.7000893252660795,2.3544599964822592
63,2.358139461592624,0.7001033502051989,2.5085991754343637
64,2.2950776629149914,0.6837453664390661,2.4386866629907957
65,2.2474558635761865,0.7008626650760112,2.390705332944268
66,2.4008915338077044,0.683036064972125,2.5603250037682685
67,2.384557661257292,0.6853481576382162,2.5414156153013834
68,2.2730839409326253,0.7019854360192964,2.436545624936882
