update,train_loss,train_preference_mae,train_cross_entropy
1,0.8216521739959717,0.3465804902133649,1.9051793936420889
2,0.5725876092910767,0.4860539578305854,1.6988284342429216
3,0.6430286169052124,0.38608731616019876,1.7586832186755013
4,0.5705267190933228,0.3845787978197159,1.7198509030482347
5,0.6420255303382874,0.39622971461252704,1.851428013581496
6,0.6587627530097961,0.447067712943063,1.771919096217436
7,0.9433314204216003,0.29532922490551206,1.9921619261012358
8,0.8302938342094421,0.37302054412263697,1.8656537041944616
9,0.6422614455223083,0.39566159735570267,1.830159787948315
10,0.8779276013374329,0.39533926490411897,1.9288315913256477
11,0.5590882897377014,0.3849507862826474,1.714645943220924
12,0.6465467810630798,0.3902210958098048,1.7764823226367725
13,0.5548332333564758,0.4840191393253924,1.692820147556417
14,0.8586056232452393,0.3797546333172731,1.9229870754129745
15,0.8059700131416321,0.35645880592005597,1.888555777423522
16,0.8151406645774841,0.3312227786141204,1.8292308660114514
17,0.7749603390693665,0.3832894686423134,1.8380504846572876
18,0.8122612237930298,0.38227217170076633,1.8818867802619934
19,0.7440393567085266,0.3485180651133133,1.8493668892804314
20,0.7105488181114197,0.35485094393993927,1.8387763412559734
21,0.817266047000885,0.3143893093585951,1.9090442008831923
22,0.8192681670188904,0.34817516041446867,1.9596634787671707
23,0.8731164336204529,0.31203596611600265,1.9397396585520577
24,0.8037561774253845,0.3303338093053938,1.8258548624375288
25,0.7179000973701477,0.3755829651747696,1.7921699162791758
26,0.8095953464508057,0.3151840426110529,1.9054932454053093
27,0.8383654356002808,0.3364225688366198,1.9900325922405018
28,0.6451478004455566,0.40916120317853966,1.8215418641383831
29,0.7502015829086304,0.357107653056848,1.8779886662960052
30,0.7811518907546997,0.3580580004186067,1.8771236977156471
31,0.8442744016647339,0.39286106379965113,1.916736951645683
32,0.6086481213569641,0.39835100329975925,1.8153208998533397
33,0.7509183883666992,0.3468695762726033,1.8392463817315943
34,0.787434995174408,0.3704306312714199,1.8509017790065092
35,0.6377142667770386,0.4485993314358247,1.7675837453673868
36,0.6084659099578857,0.3685466929825812,1.7097352392533247
37,0.7699049115180969,0.35875601778219646,1.8719187080860138
38,0.6563659310340881,0.4436553790771118,1.7943678848883684
39,0.5430543422698975,0.4491180805654353,1.7348597978844362
40,0.740130603313446,0.3801596047764349,1.82658953351133
41,0.7624174356460571,0.34386051082653873,1.902677983045578
42,0.6601581573486328,0.38468271708241375,1.7987165556234472
43,0.5213854312896729,0.3908599101341525,1.6829030654009651
44,0.8113030195236206,0.37653504418701483,1.9056637672817005
45,0.7203578948974609,0.3489326187464616,1.854441597181208
46,0.731452465057373,0.37969897667268176,1.8238490539438583
47,0.7562001347541809,0.34540225986030265,1.895572420428781
48,0.7432397603988647,0.3559970643549664,1.872590066755519
49,0.7341580390930176,0.3449414312802643,1.8105354992782368
50,0.6638942956924438,0.3585733530180582,1.8157532653387856
51,0.6272792220115662,0.407018534641141,1.8751460176247816
52,0.40483906865119934,0.4556292660485062,1.6471598516492283
53,0.7572856545448303,0.34428974702680387,1.8489376043572145
54,0.7340684533119202,0.3565253805001303,1.8680713369565851
55,0.6538111567497253,0.33127986027589174,1.750574842971914
56,0.7011603713035583,0.3661669406180157,1.8457340878598831
57,0.6230035424232483,0.33052683584198295,1.7374524053405314
58,0.7051600813865662,0.3553335728980491,1.8767251021721785
59,0.5633014440536499,0.401847328729048,1.8131518363952637
60,0.5604978799819946,0.4074255694493687,1.7921509742736816
61,0.6513621211051941,0.3566731282440656,1.7970534405287575
62,0.43691498041152954,0.32842719390309405,1.6125795700970817
63,0.7922406792640686,0.3282884876047273,1.875949254807304
64,0.6756800413131714,0.3524241526912993,1.8177146315574646
65,0.6742843389511108,0.352500865713923,1.8170781486174639
66,0.7528348565101624,0.32145507569472187,1.878414255731246
67,0.5284568667411804,0.3954427385059236,1.6949918007149416
68,0.569114625453949,0.4118950990886344,1.777171226648184
69,0.7499881386756897,0.3534824173164002,1.9249574471922482
70,0.6333218812942505,0.3326173650637879,1.7407140188357408
71,0.5872368812561035,0.41279414396632674,1.7956973589383638
72,0.6956247091293335,0.3497512969920149,1.8118033952572767
73,0.5557740330696106,0.39013622232295575,1.7296708615926595
74,0.6766330003738403,0.36722132457758044,1.8342032134532928
75,0.5412981510162354,0.4036617376443965,1.8019931774873
76,0.4653601348400116,0.38734030917022316,1.6694828359519733
77,0.4916269779205322,0.45047265714048207,1.709099208607393
78,0.46384286880493164,0.4717398972602034,1.6592652797698975
79,0.8077740669250488,0.3216074311036822,1.9579490090117735
80,0.3544130325317383,0.4575307746331684,1.6182761582044454
81,0.6386843919754028,0.36743350990197593,1.7650779625948738
82,0.22368280589580536,0.40531921485109773,1.4999729763059055
83,0.6805833578109741,0.37361189134912626,1.805464052102145
84,0.7007411122322083,0.3562231827291929,1.7993406355381012
85,0.6922317743301392,0.3623711293501113,1.811927104697508
86,0.75440514087677,0.34382290850827646,1.945581769242006
87,0.7531004548072815,0.34396447562971444,1.9448250304250156
88,0.6654553413391113,0.35750446186805146,1.856600952499053
89,0.5254555344581604,0.37529255495449587,1.7114760069286121
90,0.7697733640670776,0.37119311752920053,1.9000422393574434
91,0.768376886844635,0.3710914127753288,1.8993502119008232
92,0.6596260070800781,0.3622378961970232,1.8329182985950918
93,0.4221619963645935,0.4626473660062874,1.6576851325876572
94,0.7162540555000305,0.3214689443433215,1.7980660831227022
95,0.46923497319221497,0.45103753527094176,1.6967103393638836
96,0.403097540140152,0.4785953208652862,1.6251369732267715
97,0.6836779117584229,0.3641548660066629,1.8285566708620857
98,0.6942287087440491,0.36340208204991703,1.814579509636935
99,0.6766073107719421,0.3563651691840501,1.8378477929269565
100,0.5045427680015564,0.38449233510149655,1.6713815331459045
101,0.6792363524436951,0.3505029243718823,1.8575316790272207
102,0.5287387371063232,0.4309574313299045,1.7256507698227377
103,0.5274784564971924,0.43094315849542664,1.7249880748636581
104,0.7613828182220459,0.3266930260694963,1.8863572224098093
105,0.3545984625816345,0.463625451415901,1.6302217332755817
106,0.7388367652893066,0.3559745802854269,1.9060826213920818
107,0.6714743971824646,0.35117076402156844,1.8528140818371492
108,0.6481137871742249,0.37156891228559713,1.7903942045043497
109,0.49287840723991394,0.38466248249010637,1.6646233060780693
110,0.7675219178199768,0.3242020241944565,1.9354611652738907
111,0.5050330758094788,0.3550815977335554,1.697911781423232
112,0.6472012996673584,0.3405064750194054,1.7721288695054895
113,0.4582109749317169,0.4098823889029285,1.6507509087815004
114,0.5485299825668335,0.4138412099943413,1.8320134924008296
115,0.7171080112457275,0.34754987668777476,1.9226354343049668
116,0.4927372336387634,0.4080279675552647,1.7741689315209022
117,0.6277212500572205,0.350966311929099,1.8036877302562488
118,0.5373583436012268,0.3932824837742306,1.7051306857782251
119,0.44180965423583984,0.388924014247283,1.6548934535068625
120,0.38835054636001587,0.46097915463617256,1.6389167484115152
121,0.6726518273353577,0.35010575418700196,1.8485369997866012
122,0.6467621922492981,0.35856620700656233,1.8199022684027166
123,0.3563821315765381,0.46997862129446927,1.6332203395226423
124,0.6453931927680969,0.3536008783470088,1.7405766967464895
125,0.5899404883384705,0.4358487170519588,1.7908763166736155
126,0.6463333368301392,0.36631767421357675,1.8070922292330687
127,0.4450453817844391,0.3982834944513383,1.6193021123225873
128,0.7195313572883606,0.3714347599223145,1.872311483411228
129,0.533396303653717,0.4223675640913619,1.8209927082061768
130,0.17257419228553772,0.40783864589419017,1.4711028512786417
131,0.5387085676193237,0.38927209882286623,1.730085500899483
132,0.6520329117774963,0.340825355354162,1.7999435067176819
133,0.39701393246650696,0.38837318176614166,1.6303591377594893
134,0.5274574160575867,0.43496424213726453,1.7353469782015856
135,0.5339228510856628,0.38939635266958583,1.7271297714289497
136,0.7097997069358826,0.3718189144425899,1.8666816967375137
137,0.48457589745521545,0.39468258321916166,1.6941373996874864
138,0.6985164284706116,0.385053999722772,1.850182797978906
139,0.6332010626792908,0.3542854087978833,1.829582929611206
140,0.6877886652946472,0.35040150419150856,1.9044582554522682
141,0.4945123791694641,0.44148391012633664,1.7036005328683292
142,0.629650890827179,0.3545190080612639,1.8272265336092781
143,0.6027411818504333,0.3579171418048112,1.815936819595449
144,0.704432487487793,0.34116212103988947,1.8499754141358768
145,0.31169331073760986,0.46778538137319303,1.568628299694795
146,0.5955682396888733,0.36105523247449717,1.8149582217721378
147,0.45711588859558105,0.42841834454890226,1.7040076606413896
148,0.5874972939491272,0.3709709245226352,1.7844741432105793
149,0.5896444320678711,0.3658454955813896,1.7915255024152643
150,0.4064877927303314,0.4514747267106345,1.658656458644306
151,0.6468543410301208,0.3636340208977278,1.8332169318900389
152,0.6960940361022949,0.3419590504558113,1.845220602610532
153,0.7045010924339294,0.33422025821759743,1.8541762250311233
154,0.6085391640663147,0.360943731108489,1.7960584935019999
155,0.6127038598060608,0.36199940866025354,1.791013610713622
156,0.3023582994937897,0.46727440063870507,1.5632003935483785
157,0.5318074226379395,0.33897567763273806,1.6825851403615053
158,0.44807854294776917,0.4115462681889936,1.7466244468322167
159,0.5266265869140625,0.392971848914621,1.7191238438381868
160,0.34736353158950806,0.4650336145601769,1.606743912486469
161,0.6653587818145752,0.35817511898863097,1.8822791927001055
162,0.5474998950958252,0.43559259511518117,1.7649590881431805
163,0.5932297110557556,0.3605135387367561,1.7801073579227222
164,0.43016937375068665,0.38476326095852803,1.6271351873874664
165,0.5385575294494629,0.36573752080266086,1.7140472689095665
166,0.3733665943145752,0.3915182688727121,1.6016154885292053
167,0.572992205619812,0.36181183658845617,1.8005328581613653
168,0.6348143219947815,0.3364964451485495,1.812176681616727
169,0.4371181130409241,0.41237364201384885,1.73962913109706
170,0.59586101770401,0.362793764788369,1.7804535346872665
171,0.285490483045578,0.4595826256076049,1.5864969789981842
172,0.6072499752044678,0.34240351728613433,1.7725904391092413
173,0.6748754978179932,0.3437173664763994,1.8333975812968086
174,0.42931896448135376,0.4280539469759615,1.687215706881355
175,0.28175750374794006,0.45927386908107365,1.5839752660078161
176,0.35241153836250305,0.32280165506023945,1.6050329857012804
177,0.39991632103919983,0.3987601265138782,1.5946605182611024
178,0.5820181369781494,0.36245887031172963,1.7791801112539627
179,0.4433479607105255,0.41275368507801297,1.714776153747852
180,0.42506977915763855,0.3895633797218833,1.647130277226953
181,0.2579922378063202,0.45372476474986934,1.560334389700609
182,0.5869705677032471,0.3574750024446127,1.7995539807221468
183,0.5033776760101318,0.3927363607317294,1.7062021143296187
